pdbid,pose,rmsd,head,pll
3b1m,3b1m_931,2.730,-3.294806,-3.285424
3b1m,3b1m_949,1.940,-1.171691,-2.924334
3b1m,3b1m_953,0.700,-1.066115,-2.849420
3b1m,3b1m_963,2.530,-2.847293,-3.292212
3b1m,3b1m_969,2.070,-1.734046,-3.025864
3b1m,3b1m_98,9.570,-6.703090,-3.486947
3b27,3b27_106,0.640,-0.453740,-1.946002
3b27,3b27_110,6.110,-5.706348,-1.585394
3b27,3b27_119,5.950,-5.502854,-1.539586
3b27,3b27_120,4.420,-2.944046,-2.204101
3b27,3b27_123,6.660,-5.834416,-2.918797
3b27,3b27_130,2.970,-0.852478,-1.798144
3b27,3b27_139,0.450,-0.338759,-1.928200
3b27,3b27_147,4.010,-3.365766,-2.068106
3b27,3b27_164,0.960,-0.675128,-1.114092
3b27,3b27_168,2.880,-0.702130,-1.800295
3b27,3b27_178,0.880,-0.610407,-1.431146
3b27,3b27_19,2.290,-0.619072,-1.341654
3b27,3b27_199,3.020,-0.852328,-1.916188
3b27,3b27_264,1.160,-0.556172,-1.149373
3b27,3b27_307,0.240,-0.235185,-1.930390
3b27,3b27_311,3.980,-0.400631,-1.465255
3b27,3b27_337,2.590,-0.292236,-1.658348
3b27,3b27_340,0.900,-0.711442,-2.211933
3b27,3b27_351,1.530,-0.446110,-1.268081
3b27,3b27_366,0.380,-0.238551,-1.374759
3b27,3b27_414,6.020,-5.124689,-2.304715
3b27,3b27_417,5.440,-3.112616,-1.641209
3b27,3b27_419,6.300,-5.545304,-2.395801
3b27,3b27_423,5.920,-5.434052,-2.050072
3b27,3b27_431,1.970,-0.724972,-1.700727
3b27,3b27_433,5.130,-3.110471,-1.525126
3b27,3b27_436,2.710,-1.019816,-1.764349
3b27,3b27_439,4.080,-3.102485,-2.418387
3b27,3b27_450,3.730,-1.671901,-1.989667
3b27,3b27_457,6.390,-5.257229,-2.378474
3b27,3b27_458,1.940,-0.926930,-1.484657
3b27,3b27_469,3.650,-1.340330,-1.803005
3b27,3b27_474,5.800,-4.203557,-2.282111
3b27,3b27_487,6.180,-5.028728,-2.287528
3b27,3b27_488,5.030,-2.619988,-2.374142
3b27,3b27_500,2.300,-1.368955,-1.669991
3b27,3b27_505,1.540,-0.763485,-1.989873
3b27,3b27_515,1.770,-0.800698,-1.539884
3b27,3b27_520,1.700,-1.317508,-2.488696
3b27,3b27_521,0.680,-0.837198,-2.281620
3b27,3b27_532,3.550,-1.305261,-2.098491
3b27,3b27_537,4.460,-1.154929,-1.901568
3b27,3b27_538,0.710,-0.734097,-1.169841
3b27,3b27_540,5.680,-4.433278,-1.814075
3b27,3b27_560,1.700,-1.265636,-2.022633
3b27,3b27_566,3.190,-2.076592,-2.305189
3b27,3b27_577,5.160,-3.444267,-2.247888
3b27,3b27_581,2.820,-1.636655,-1.738989
3b27,3b27_587,6.540,-5.748866,-2.762074
3b27,3b27_588,2.820,-2.129710,-2.296571
3b27,3b27_590,6.060,-4.878812,-2.010848
3b27,3b27_591,3.420,-1.607606,-1.502107
3b27,3b27_601,2.030,-1.189915,-1.817460
3b27,3b27_618,6.150,-4.875804,-2.246868
3b27,3b27_619,3.320,-1.814733,-2.070794
3b27,3b27_630,6.220,-5.496360,-2.124938
3b27,3b27_634,4.490,-1.520149,-1.618888
3b27,3b27_647,4.420,-1.216651,-1.887969
3b27,3b27_651,4.290,-0.901270,-1.483277
3b27,3b27_658,3.630,-0.550891,-2.252563
3b27,3b27_661,4.390,-1.572505,-1.491851
3b27,3b27_665,1.570,-1.519239,-1.682137
3b27,3b27_690,2.590,-2.151194,-2.406747
3b27,3b27_692,7.180,-5.949497,-2.883908
3b27,3b27_697,1.990,-0.659856,-2.035757
3b27,3b27_741,4.240,-2.891121,-2.413009
3b27,3b27_77,4.080,-1.863577,-2.214619
3b27,3b27_775,5.040,-2.647102,-2.333746
3b27,3b27_782,5.290,-3.238224,-2.692690
3b27,3b27_8,3.120,-1.884431,-2.050205
3b27,3b27_83,0.680,-0.461624,-1.194758
3b5r,3b5r_161,1.940,-0.709707,-1.420013
3b5r,3b5r_217,1.230,-0.670575,-1.391570
3b5r,3b5r_219,0.950,-0.561176,-1.432534
3b5r,3b5r_220,0.760,-0.412143,-1.282460
3b5r,3b5r_228,1.280,-0.788569,-1.747893
3b5r,3b5r_260,0.860,-0.629401,-1.090955
3b5r,3b5r_267,1.340,-0.865666,-1.633078
3b5r,3b5r_283,1.010,-0.561664,-1.391811
3b5r,3b5r_317,0.600,-0.385661,-1.522295
3b5r,3b5r_331,0.590,-0.634207,-1.473267
3b5r,3b5r_354,0.530,-0.464903,-1.509184
3b5r,3b5r_363,0.980,-0.674639,-1.124972
3b5r,3b5r_409,1.330,-1.201940,-1.463963
3b5r,3b5r_413,5.440,-2.070164,-1.945020
3b5r,3b5r_428,1.790,-1.536637,-1.446776
3b5r,3b5r_432,1.460,-1.059031,-1.164021
3b5r,3b5r_443,4.990,-1.701171,-1.454620
3b5r,3b5r_465,2.860,-1.988630,-1.832942
3b5r,3b5r_468,5.290,-2.179370,-2.121975
3b5r,3b5r_470,2.390,-1.798450,-1.313411
3b5r,3b5r_472,2.070,-1.990698,-1.644583
3b5r,3b5r_477,2.320,-1.330890,-1.512917
3b5r,3b5r_486,5.360,-2.352474,-2.100517
3b5r,3b5r_527,2.290,-0.982004,-1.764841
3b5r,3b5r_531,5.380,-1.683314,-1.462092
3b5r,3b5r_537,4.740,-4.264510,-2.053112
3b5r,3b5r_55,0.680,-0.473728,-1.357578
3b5r,3b5r_550,5.750,-2.334664,-1.320612
3b5r,3b5r_557,1.730,-1.258681,-1.511351
3b5r,3b5r_568,4.840,-2.552936,-1.704262
3b5r,3b5r_571,4.970,-1.715017,-1.621759
3b5r,3b5r_574,5.320,-2.088663,-1.378757
3b5r,3b5r_575,5.000,-1.689852,-1.251738
3b5r,3b5r_578,3.640,-2.050311,-1.984808
3b5r,3b5r_581,3.070,-1.811441,-1.715931
3b5r,3b5r_592,5.850,-2.890174,-1.769470
3b5r,3b5r_615,2.990,-2.462872,-1.947799
3b5r,3b5r_620,3.550,-2.095385,-1.392215
3b5r,3b5r_625,6.010,-4.139188,-1.727230
3b5r,3b5r_627,2.440,-1.691042,-1.698364
3b5r,3b5r_646,4.260,-1.918895,-1.909599
3b5r,3b5r_648,5.290,-1.357690,-1.331917
3b5r,3b5r_649,4.030,-2.742049,-1.344396
3b5r,3b5r_652,2.400,-1.537188,-1.801143
3b5r,3b5r_656,2.400,-1.706250,-1.862737
3b5r,3b5r_658,3.730,-2.294035,-2.498684
3b5r,3b5r_659,6.180,-2.532993,-1.515589
3b5r,3b5r_666,6.310,-2.940661,-2.002308
3b5r,3b5r_668,5.170,-2.106397,-1.663651
3b5r,3b5r_669,1.870,-1.239105,-1.917325
3b5r,3b5r_678,3.310,-1.806946,-1.695009
3b5r,3b5r_680,6.010,-2.304991,-1.818143
3b5r,3b5r_683,5.050,-3.694785,-1.741511
3b5r,3b5r_697,3.850,-1.928510,-1.568749
3b5r,3b5r_763,2.260,-0.950509,-1.542248
3b5r,3b5r_770,4.130,-3.150082,-1.966912
3b5r,3b5r_772,3.960,-4.434567,-1.509842
3b5r,3b5r_776,3.750,-2.477819,-2.261585
3b5r,3b5r_781,3.210,-2.452957,-1.932250
3b5r,3b5r_789,4.140,-1.925024,-1.321412
3b5r,3b5r_792,4.220,-3.106605,-1.739215
3b5r,3b5r_796,3.690,-3.610429,-1.741590
3b5r,3b5r_911,1.000,-0.929030,-1.756463
3b5r,3b5r_969,0.590,-0.389170,-1.635084
3b65,3b65_109,0.740,-0.802568,-1.582731
3b65,3b65_218,0.770,-0.349084,-1.411184
3b65,3b65_240,0.650,-0.293598,-1.330441
3b65,3b65_248,0.580,-0.334017,-1.692928
3b65,3b65_267,0.700,-0.311766,-1.597177
3b65,3b65_288,0.620,-0.211802,-1.606643
3b65,3b65_367,0.450,-0.235125,-1.280647
3b65,3b65_424,2.540,-0.945394,-2.079392
3b65,3b65_433,3.320,-1.977352,-1.827694
3b65,3b65_458,1.890,-1.748190,-1.885037
3b65,3b65_469,1.760,-1.259871,-1.797870
3b65,3b65_473,1.960,-1.886641,-1.773464
3b65,3b65_486,3.300,-1.568535,-1.889132
3b65,3b65_488,3.290,-1.920144,-2.119353
3b65,3b65_493,2.060,-1.076931,-2.173513
3b65,3b65_496,5.630,-4.036933,-2.617938
3b65,3b65_508,1.820,-1.555296,-1.842682
3b65,3b65_509,3.100,-1.540843,-1.192979
3b65,3b65_516,1.590,-1.382056,-1.548202
3b65,3b65_531,1.670,-0.773262,-1.589999
3b65,3b65_533,3.170,-1.800121,-1.898307
3b65,3b65_536,3.320,-1.434793,-1.521006
3b65,3b65_538,2.390,-1.981201,-1.698550
3b65,3b65_542,3.380,-1.760907,-1.492931
3b65,3b65_559,2.050,-2.439925,-2.384411
3b65,3b65_572,1.410,-1.381609,-1.860619
3b65,3b65_584,1.180,-1.186194,-1.729885
3b65,3b65_590,1.250,-0.767629,-2.309900
3b65,3b65_596,3.120,-0.960732,-2.186852
3b65,3b65_611,3.360,-1.792424,-2.817991
3b65,3b65_625,2.350,-1.978965,-1.583653
3b65,3b65_630,2.830,-1.542155,-2.125023
3b65,3b65_635,2.990,-1.470672,-1.880114
3b65,3b65_639,3.800,-2.715558,-1.441775
3b65,3b65_665,1.940,-1.182238,-1.873568
3b65,3b65_666,2.870,-1.897880,-1.950944
3b65,3b65_668,2.120,-1.374866,-1.714359
3b65,3b65_686,2.070,-1.605327,-1.722099
3b65,3b65_735,0.840,-0.434774,-1.894667
3b65,3b65_77,0.890,-0.166343,-1.487114
3b65,3b65_96,0.330,-0.211730,-1.178751
3b68,3b68_121,0.710,-0.395579,-1.270716
3b68,3b68_126,1.000,-0.593538,-1.205736
3b68,3b68_192,0.820,-1.040012,-1.637998
3b68,3b68_228,1.510,-0.832152,-1.206603
3b68,3b68_269,1.860,-0.423353,-1.364438
3b68,3b68_291,0.900,-0.464527,-1.217683
3b68,3b68_304,0.870,-0.346216,-1.348435
3b68,3b68_405,1.990,-1.726213,-1.567160
3b68,3b68_410,2.220,-2.129869,-0.871929
3b68,3b68_418,4.500,-2.154049,-1.728162
3b68,3b68_423,2.710,-1.576704,-1.423523
3b68,3b68_430,1.970,-1.569703,-1.332906
3b68,3b68_438,3.020,-1.969231,-2.030020
3b68,3b68_439,4.760,-1.616887,-1.956834
3b68,3b68_441,1.870,-1.715416,-1.776138
3b68,3b68_446,2.120,-1.080760,-1.844084
3b68,3b68_459,4.960,-1.380778,-1.525254
3b68,3b68_467,4.940,-2.021051,-1.578559
3b68,3b68_475,4.890,-2.404134,-1.587774
3b68,3b68_484,2.340,-1.890470,-1.315332
3b68,3b68_549,2.270,-2.272987,-1.425769
3b68,3b68_558,5.040,-2.826636,-1.687006
3b68,3b68_564,5.190,-2.117620,-2.304048
3b68,3b68_573,5.390,-2.284786,-1.395914
3b68,3b68_574,4.880,-1.543074,-1.837499
3b68,3b68_580,5.580,-1.786633,-1.672887
3b68,3b68_591,5.160,-2.120943,-1.506157
3b68,3b68_605,4.840,-1.615190,-1.949373
3b68,3b68_626,5.260,-1.485740,-1.212214
3b68,3b68_627,3.440,-2.067300,-1.919900
3b68,3b68_644,3.190,-1.582806,-1.328338
3b68,3b68_665,3.100,-1.528624,-1.112541
3b68,3b68_678,5.120,-1.481371,-1.588600
3b68,3b68_683,4.860,-1.821695,-1.485090
3b68,3b68_685,5.270,-1.787021,-1.561021
3b68,3b68_686,2.210,-1.264715,-1.451289
3b68,3b68_687,2.390,-2.138307,-1.556762
3b68,3b68_696,3.110,-1.980740,-1.309746
3b68,3b68_714,0.990,-0.286303,-1.429747
3b68,3b68_753,0.980,-0.502176,-1.148837
3b68,3b68_756,1.240,-0.466908,-1.273252
3b68,3b68_763,1.220,-0.300702,-1.291281
3b68,3b68_772,4.390,-3.645480,-2.204000
3b68,3b68_774,4.590,-3.768881,-1.361332
3b68,3b68_776,5.950,-4.163560,-1.435646
3b68,3b68_778,3.790,-2.214465,-2.239724
3b68,3b68_779,6.070,-4.506111,-1.872019
3b68,3b68_780,6.160,-5.542781,-1.745076
3b68,3b68_781,5.600,-4.562587,-2.361970
3b68,3b68_782,6.170,-5.660633,-2.005207
3b68,3b68_783,6.070,-5.339721,-1.639883
3b68,3b68_784,2.840,-2.083556,-1.722377
3b68,3b68_865,1.250,-0.404641,-1.495576
3b68,3b68_884,2.090,-0.670042,-1.745603
3b68,3b68_904,0.930,-0.339552,-1.633768
3b68,3b68_922,1.060,-0.653278,-1.292907
3b68,3b68_947,0.490,-0.344414,-1.387878
3b68,3b68_962,1.510,-0.857838,-1.561631
3b68,3b68_965,2.090,-0.961773,-1.405014
3b68,3b68_99,0.850,-0.581269,-1.241496
3bgz,3bgz_115,3.560,-1.018548,-3.515663
3bgz,3bgz_138,3.730,-1.524014,-3.325577
3bgz,3bgz_166,0.450,-0.357693,-3.267553
3bgz,3bgz_289,0.370,-0.509606,-3.517618
3bgz,3bgz_303,0.830,-0.558985,-3.206730
3bgz,3bgz_37,0.560,-0.554097,-3.395526
3bgz,3bgz_401,3.320,-3.085595,-4.184261
3bgz,3bgz_415,1.520,-0.830349,-3.008519
3bgz,3bgz_418,4.300,-3.487710,-4.454138
3bgz,3bgz_422,4.130,-3.934573,-4.090991
3bgz,3bgz_424,3.680,-3.286613,-4.119933
3bgz,3bgz_434,4.060,-1.426966,-3.971732
3bgz,3bgz_437,2.780,-1.436590,-3.903843
3bgz,3bgz_440,2.790,-2.128119,-3.686546
3bgz,3bgz_446,2.540,-0.951399,-3.754672
3bgz,3bgz_451,2.250,-1.455573,-3.867411
3bgz,3bgz_452,3.080,-1.417193,-3.494134
3bgz,3bgz_456,2.330,-1.988603,-4.385448
3bgz,3bgz_464,3.970,-1.205009,-3.552078
3bgz,3bgz_465,1.000,-0.689551,-3.779535
3bgz,3bgz_472,1.940,-0.486724,-3.668519
3bgz,3bgz_479,4.060,-1.730069,-4.128577
3bgz,3bgz_486,2.940,-1.245665,-3.471901
3bgz,3bgz_501,0.920,-0.635371,-3.437234
3bgz,3bgz_505,1.400,-1.007254,-3.327286
3bgz,3bgz_51,0.740,-0.652432,-3.760499
3bgz,3bgz_533,6.010,-5.774498,-3.794217
3bgz,3bgz_536,4.180,-2.147743,-4.291704
3bgz,3bgz_538,6.320,-5.443054,-3.444745
3bgz,3bgz_540,5.080,-3.446357,-4.318883
3bgz,3bgz_549,6.160,-6.016332,-4.182267
3bgz,3bgz_551,3.760,-1.711521,-3.263999
3bgz,3bgz_571,6.450,-6.511360,-5.245621
3bgz,3bgz_578,5.200,-5.262338,-4.199421
3bgz,3bgz_580,2.300,-1.134940,-3.444139
3bgz,3bgz_586,3.410,-2.974557,-4.008555
3bgz,3bgz_590,6.060,-4.930472,-2.906193
3bgz,3bgz_593,4.740,-2.918687,-3.703971
3bgz,3bgz_596,4.130,-3.643541,-3.185097
3bgz,3bgz_600,4.430,-3.804923,-3.847331
3bgz,3bgz_601,1.530,-1.337460,-2.975698
3bgz,3bgz_606,2.160,-1.963657,-3.473575
3bgz,3bgz_611,5.230,-5.870394,-3.589984
3bgz,3bgz_621,1.050,-1.246100,-3.606461
3bgz,3bgz_626,1.860,-1.252790,-4.028797
3bgz,3bgz_628,3.300,-2.389373,-3.838730
3bgz,3bgz_637,1.850,-1.576531,-3.000160
3bgz,3bgz_643,1.850,-0.745948,-3.657385
3bgz,3bgz_653,1.480,-0.522784,-2.879991
3bgz,3bgz_687,2.100,-1.113193,-3.273749
3bgz,3bgz_689,5.920,-5.625427,-4.397847
3bgz,3bgz_694,4.120,-3.310257,-4.316764
3bgz,3bgz_697,2.740,-1.131018,-3.477413
3bgz,3bgz_740,5.360,-3.498521,-3.574894
3bgz,3bgz_766,5.320,-5.042058,-3.842994
3bgz,3bgz_779,5.180,-4.083546,-4.207637
3bgz,3bgz_784,5.650,-4.097832,-3.154223
3bgz,3bgz_791,5.640,-4.361007,-3.223430
3bgz,3bgz_795,4.500,-2.812683,-3.682185
3bgz,3bgz_796,5.390,-4.007986,-3.234067
3bgz,3bgz_81,0.440,-0.263542,-3.339277
3bgz,3bgz_844,0.590,-0.477494,-3.610449
3bgz,3bgz_90,3.190,-0.723184,-3.802255
3bgz,3bgz_97,0.230,-0.277749,-3.193369
3bgz,3bgz_998,1.880,-0.392030,-3.009732
3bv9,3bv9_118,9.100,-8.438231,-2.885328
3bv9,3bv9_119,7.110,-8.374827,-3.193313
3bv9,3bv9_120,1.900,-8.366232,-3.542454
3bv9,3bv9_124,1.880,-8.364618,-3.372189
3bv9,3bv9_13,3.300,-8.392056,-4.148086
3bv9,3bv9_133,6.700,-8.328826,-3.414335
3bv9,3bv9_134,7.480,-8.378539,-3.375599
3bv9,3bv9_137,1.820,-8.370543,-3.213711
3bv9,3bv9_141,9.180,-8.367015,-3.058826
3bv9,3bv9_148,5.520,-8.398011,-4.091113
3bv9,3bv9_15,7.020,-8.384744,-3.516903
3bv9,3bv9_156,8.010,-8.409393,-3.369815
3bv9,3bv9_166,7.590,-8.314179,-4.075003
3bv9,3bv9_167,6.540,-8.363555,-3.382872
3bv9,3bv9_190,8.510,-8.340134,-3.297558
3bv9,3bv9_195,0.700,-8.372926,-3.308279
3bv9,3bv9_204,2.880,-8.373173,-3.896968
3bv9,3bv9_227,9.950,-8.383952,-4.238439
3bv9,3bv9_231,9.720,-8.235051,-4.076667
3bv9,3bv9_233,5.540,-8.278474,-3.767796
3bv9,3bv9_239,8.980,-8.321818,-3.433617
3bv9,3bv9_240,6.140,-8.279064,-3.172815
3bv9,3bv9_244,6.470,-8.258850,-3.664942
3bv9,3bv9_25,7.530,-8.407032,-2.700394
3bv9,3bv9_264,4.990,-8.379355,-4.092816
3bv9,3bv9_271,5.470,-8.351656,-3.423422
3bv9,3bv9_277,8.060,-8.353340,-3.346853
3bv9,3bv9_279,8.310,-8.395980,-3.736657
3bv9,3bv9_298,2.930,-8.332152,-3.464072
3bv9,3bv9_308,1.350,-8.380947,-3.417530
3bv9,3bv9_317,1.490,-8.371719,-3.335187
3bv9,3bv9_324,9.030,-8.422103,-3.153852
3bv9,3bv9_325,0.880,-8.365499,-3.532419
3bv9,3bv9_326,4.360,-8.372339,-3.600665
3bv9,3bv9_332,2.720,-8.356913,-3.225875
3bv9,3bv9_339,1.860,-8.382500,-3.658968
3bv9,3bv9_345,1.520,-8.386698,-3.420689
3bv9,3bv9_35,2.280,-8.384601,-3.353062
3bv9,3bv9_353,1.940,-8.345202,-3.599538
3bv9,3bv9_370,8.160,-8.328156,-3.248577
3bv9,3bv9_384,9.220,-8.363385,-3.020621
3bv9,3bv9_388,0.940,-8.376651,-3.416878
3bv9,3bv9_392,2.070,-8.387370,-3.294723
3bv9,3bv9_393,5.820,-8.296322,-3.562382
3bv9,3bv9_40,1.920,-8.381680,-3.245907
3bv9,3bv9_441,4.620,-8.306061,-3.547878
3bv9,3bv9_444,2.890,-8.342802,-3.731712
3bv9,3bv9_456,9.090,-8.090395,-3.345365
3bv9,3bv9_460,7.040,-8.050107,-3.985299
3bv9,3bv9_50,2.710,-8.379457,-3.751100
3bv9,3bv9_53,9.160,-8.413334,-2.996522
3bv9,3bv9_533,4.160,-8.376884,-4.070268
3bv9,3bv9_550,8.040,-8.409860,-3.230695
3bv9,3bv9_582,9.220,-7.429235,-3.012733
3bv9,3bv9_589,8.050,-8.110308,-2.965483
3bv9,3bv9_597,7.690,-8.178123,-3.471587
3bv9,3bv9_618,8.000,-8.120504,-3.927185
3bv9,3bv9_667,3.870,-8.315631,-3.610014
3bv9,3bv9_684,9.220,-7.500327,-3.126878
3bv9,3bv9_688,7.950,-8.290076,-2.844252
3bv9,3bv9_693,8.420,-8.110594,-3.018218
3bv9,3bv9_71,0.870,-8.376136,-3.466727
3bv9,3bv9_743,4.020,-8.348857,-3.791164
3bv9,3bv9_751,2.790,-8.370958,-3.734892
3bv9,3bv9_752,3.640,-8.360185,-3.510019
3bv9,3bv9_754,5.730,-8.412571,-4.178122
3bv9,3bv9_756,3.910,-8.318990,-3.851642
3bv9,3bv9_757,4.250,-8.369930,-3.783239
3bv9,3bv9_762,2.120,-8.365599,-3.734586
3bv9,3bv9_767,5.610,-8.396453,-3.543130
3bv9,3bv9_770,3.940,-8.358323,-3.635988
3bv9,3bv9_771,4.440,-8.322606,-3.391538
3bv9,3bv9_779,3.600,-8.367027,-4.001338
3bv9,3bv9_780,5.250,-8.361359,-3.911135
3bv9,3bv9_783,4.470,-8.315602,-4.114997
3bv9,3bv9_784,5.500,-8.313526,-3.810387
3bv9,3bv9_787,7.240,-8.376033,-3.470162
3bv9,3bv9_788,6.980,-8.226791,-3.253086
3bv9,3bv9_804,3.830,-8.361780,-3.592192
3bv9,3bv9_812,3.770,-8.378416,-3.775443
3bv9,3bv9_836,6.100,-8.327679,-3.957970
3bv9,3bv9_851,6.370,-8.243023,-3.350792
3bv9,3bv9_865,3.980,-8.374069,-3.761699
3bv9,3bv9_88,8.130,-8.350876,-2.975085
3bv9,3bv9_888,6.330,-8.343421,-3.409348
3bv9,3bv9_92,1.560,-8.363123,-3.893835
3bv9,3bv9_949,6.240,-8.334396,-3.960726
3bv9,3bv9_951,5.680,-8.354385,-3.140881
3bv9,3bv9_954,4.720,-8.361927,-3.674981
3bv9,3bv9_968,4.330,-8.332694,-3.682136
3bv9,3bv9_971,4.000,-8.377666,-3.680081
3bv9,3bv9_976,6.900,-8.351004,-3.638692
3bv9,3bv9_98,2.880,-8.401167,-3.485319
3bv9,3bv9_987,5.520,-8.412726,-3.518167
3cj4,3cj4_115,0.980,-0.731600,-2.577598
3cj4,3cj4_125,0.950,-1.040693,-2.486864
3cj4,3cj4_128,1.060,-0.771523,-2.549851
3cj4,3cj4_137,4.920,-1.137909,-2.070755
3cj4,3cj4_140,1.310,-1.055755,-1.972101
3cj4,3cj4_157,1.180,-1.518540,-2.800099
3cj4,3cj4_164,0.700,-0.667087,-1.890046
3cj4,3cj4_166,0.500,-1.142594,-1.913492
3cj4,3cj4_168,1.280,-0.603372,-1.936665
3cj4,3cj4_179,0.760,-0.950802,-1.952636
3cj4,3cj4_206,6.980,-5.134020,-2.143531
3cj4,3cj4_233,5.370,-5.621309,-2.070491
3cj4,3cj4_235,2.820,-2.000862,-1.917415
3cj4,3cj4_239,0.570,-0.969424,-2.122239
3cj4,3cj4_273,7.440,-6.375971,-1.822461
3cj4,3cj4_294,2.210,-1.770273,-2.355525
3cj4,3cj4_30,1.650,-0.915140,-2.282415
3cj4,3cj4_324,8.210,-7.618705,-2.746940
3cj4,3cj4_331,5.200,-2.325145,-1.900117
3cj4,3cj4_333,6.520,-6.399163,-2.454650
3cj4,3cj4_338,0.640,-0.681373,-1.839319
3cj4,3cj4_367,5.880,-6.014222,-2.691498
3cj4,3cj4_384,0.820,-0.660418,-2.238361
3cj4,3cj4_391,0.860,-0.905282,-1.619505
3cj4,3cj4_40,6.020,-2.323530,-1.970229
3cj4,3cj4_407,7.980,-7.053883,-2.089859
3cj4,3cj4_41,6.220,-5.404412,-2.836946
3cj4,3cj4_42,1.890,-1.463000,-2.462704
3cj4,3cj4_43,2.200,-1.548233,-2.161316
3cj4,3cj4_449,4.930,-4.119665,-2.671992
3cj4,3cj4_50,4.750,-4.980460,-2.905869
3cj4,3cj4_501,2.770,-2.332285,-2.278009
3cj4,3cj4_509,2.980,-2.827479,-2.233697
3cj4,3cj4_528,8.470,-7.991523,-2.640319
3cj4,3cj4_532,7.110,-6.965258,-2.706038
3cj4,3cj4_536,3.870,-3.530285,-3.053393
3cj4,3cj4_542,3.250,-2.077007,-1.987796
3cj4,3cj4_545,7.590,-8.100083,-2.618645
3cj4,3cj4_549,3.210,-1.549332,-1.947114
3cj4,3cj4_55,7.810,-7.887262,-2.306618
3cj4,3cj4_557,7.760,-6.464131,-2.231084
3cj4,3cj4_558,7.020,-6.985150,-2.948078
3cj4,3cj4_560,3.220,-2.158766,-2.268727
3cj4,3cj4_573,5.090,-5.511745,-2.445799
3cj4,3cj4_574,7.000,-5.703740,-2.991482
3cj4,3cj4_576,7.570,-5.516483,-2.864083
3cj4,3cj4_577,7.240,-6.412010,-2.332750
3cj4,3cj4_58,3.210,-3.213403,-3.127443
3cj4,3cj4_582,4.660,-3.623593,-2.852050
3cj4,3cj4_585,2.740,-3.434797,-3.253218
3cj4,3cj4_587,2.190,-1.861915,-1.953950
3cj4,3cj4_588,4.580,-5.224392,-2.700947
3cj4,3cj4_591,2.680,-2.874382,-2.321225
3cj4,3cj4_597,8.700,-8.336958,-2.577930
3cj4,3cj4_600,4.850,-3.250989,-2.073309
3cj4,3cj4_604,6.260,-6.068378,-2.001103
3cj4,3cj4_610,4.240,-4.418548,-2.764438
3cj4,3cj4_614,3.720,-3.157507,-2.772231
3cj4,3cj4_619,3.790,-4.163416,-2.079131
3cj4,3cj4_622,5.010,-2.000599,-2.473130
3cj4,3cj4_634,7.540,-6.876806,-2.735398
3cj4,3cj4_647,4.520,-4.883877,-2.802523
3cj4,3cj4_672,3.120,-2.399207,-2.408986
3cj4,3cj4_676,3.350,-3.432199,-2.309447
3cj4,3cj4_687,3.690,-3.634414,-2.396997
3cj4,3cj4_742,1.500,-1.418332,-1.797287
3cj4,3cj4_746,2.060,-1.370859,-2.076681
3cj4,3cj4_762,5.000,-1.510605,-1.886067
3cj4,3cj4_768,6.030,-2.937128,-2.137941
3cj4,3cj4_775,5.470,-3.170652,-2.008056
3cj4,3cj4_780,5.480,-1.979350,-2.143845
3cj4,3cj4_781,6.240,-3.561360,-2.031998
3cj4,3cj4_782,5.940,-3.190098,-2.258103
3cj4,3cj4_786,2.670,-2.260847,-2.472185
3cj4,3cj4_788,6.150,-2.700598,-2.335774
3cj4,3cj4_8,4.930,-2.634861,-2.465995
3cj4,3cj4_812,1.950,-1.170664,-1.996105
3cj4,3cj4_84,5.130,-2.300117,-2.364807
3cj4,3cj4_866,0.930,-1.288910,-1.462317
3cj4,3cj4_87,6.670,-6.569987,-1.963151
3cj4,3cj4_878,1.920,-1.265657,-1.705712
3cj4,3cj4_88,8.460,-8.225899,-2.088175
3cj4,3cj4_93,5.110,-5.321261,-2.574712
3cj4,3cj4_987,1.490,-0.779559,-1.659838
3coy,3coy_110,6.640,-5.405405,-5.704625
3coy,3coy_120,8.180,-6.666747,-5.837407
3coy,3coy_156,9.130,-6.145813,-6.207521
3coy,3coy_158,4.120,-4.490936,-5.993871
3coy,3coy_16,0.930,-0.372052,-5.162783
3coy,3coy_163,5.910,-4.068819,-5.897633
3coy,3coy_168,7.990,-7.489421,-5.546787
3coy,3coy_185,7.120,-6.862517,-6.496300
3coy,3coy_189,6.160,-4.749364,-5.812465
3coy,3coy_215,3.370,-2.709353,-5.577918
3coy,3coy_224,0.480,-0.426303,-5.802126
3coy,3coy_235,0.730,-0.534450,-5.192681
3coy,3coy_252,0.930,-0.664893,-5.588769
3coy,3coy_254,0.620,-0.573105,-5.130492
3coy,3coy_258,2.900,-1.009359,-5.356916
3coy,3coy_262,2.760,-2.046310,-5.815232
3coy,3coy_276,9.420,-5.890033,-6.405250
3coy,3coy_280,1.350,-0.769391,-5.420420
3coy,3coy_291,2.650,-0.908512,-4.686364
3coy,3coy_293,5.440,-3.815595,-5.641081
3coy,3coy_305,9.990,-7.474496,-6.814054
3coy,3coy_31,0.500,-0.731264,-5.561268
3coy,3coy_339,6.850,-6.154500,-6.380893
3coy,3coy_347,8.000,-5.417952,-6.509338
3coy,3coy_355,3.290,-2.198289,-5.343428
3coy,3coy_359,6.260,-3.726038,-5.772379
3coy,3coy_373,8.580,-5.975700,-7.161457
3coy,3coy_384,0.260,-0.416917,-5.720615
