pdbid,pose,native_score
3b68,3b68_484,41.25457132351577
3b68,3b68_549,44.8989249359212
3b68,3b68_558,36.531738266610496
3b68,3b68_564,25.186365588866323
3b68,3b68_573,36.49203414161582
3b68,3b68_574,29.87077020322869
3b68,3b68_580,34.812124732897814
3b68,3b68_591,29.80433585812763
3b68,3b68_605,31.862205792588664
3b68,3b68_626,34.92477369074097
3b68,3b68_627,32.49514442839168
3b68,3b68_644,31.10934321056139
3b68,3b68_665,33.25945986005626
3b68,3b68_678,32.58849642208268
3b68,3b68_683,32.629260826307174
3b68,3b68_685,28.314239598750994
3b68,3b68_686,47.55372391903913
3b68,3b68_687,41.39329333780731
3b68,3b68_696,37.4795383683188
3b68,3b68_714,63.202429156215615
3b68,3b68_753,76.32409346528077
3b68,3b68_756,67.54478556292682
3b68,3b68_763,61.766788371781495
3b68,3b68_772,44.25366224058404
3b68,3b68_774,54.995996402537735
3b68,3b68_776,25.701077913774768
3b68,3b68_778,28.33658718511816
3b68,3b68_779,26.06005399295117
3b68,3b68_780,27.83005056040694
3b68,3b68_781,31.212030766075426
3b68,3b68_782,26.559854775652877
3b68,3b68_783,22.23591671330258
3b68,3b68_784,36.08171816669255
3b68,3b68_865,68.92837853904098
3b68,3b68_884,57.46793241418904
3b68,3b68_904,58.170671482759126
3b68,3b68_922,67.69410129333198
3b68,3b68_947,72.26011584722748
3b68,3b68_962,60.21344675083815
3b68,3b68_965,47.19591005795123
3b68,3b68_99,72.36311632822333
3bgz,3bgz_115,20.302681752881863
3bgz,3bgz_138,23.262570103983435
3bgz,3bgz_166,40.309494350275365
3bgz,3bgz_289,48.919980422575776
3bgz,3bgz_303,38.81194360283653
3bgz,3bgz_37,48.86965029860372
3bgz,3bgz_401,32.486537427096714
3bgz,3bgz_415,26.7746202561284
3bgz,3bgz_418,12.82399934995684
3bgz,3bgz_422,15.280104053776192
3bgz,3bgz_424,15.761706220318857
3bgz,3bgz_434,22.388660689711383
3bgz,3bgz_437,30.186482455492
3bgz,3bgz_440,22.21101516636293
3bgz,3bgz_446,24.640288044756087
3bgz,3bgz_451,35.865637906835616
3bgz,3bgz_452,19.196514081362118
3bgz,3bgz_456,29.68068411496683
3bgz,3bgz_464,20.50554696322463
3bgz,3bgz_465,42.28851062781245
3bgz,3bgz_472,30.39386055999968
3bgz,3bgz_479,21.64070114081132
3bgz,3bgz_486,25.45656893479466
3bgz,3bgz_501,45.530258734983946
3bgz,3bgz_505,36.69112972526591
3bgz,3bgz_51,45.01166651918059
3bgz,3bgz_533,11.228796822055177
3bgz,3bgz_536,17.090106918375053
3bgz,3bgz_538,8.149670738742616
3bgz,3bgz_540,14.398469825499722
3bgz,3bgz_549,9.122099872188649
3bgz,3bgz_551,22.36376107171106
3bgz,3bgz_571,7.503413267246354
3bgz,3bgz_578,16.06892913345732
3bgz,3bgz_580,29.96719012992267
3bgz,3bgz_586,13.640976981788672
3bgz,3bgz_590,8.481096180925258
3bgz,3bgz_593,13.099500756398106
3bgz,3bgz_596,9.881587897448847
3bgz,3bgz_600,25.90405292349699
3bgz,3bgz_601,30.69339346632505
3bgz,3bgz_606,25.97951755634364
3bgz,3bgz_611,12.997698741250575
3bgz,3bgz_621,40.16991549274221
3bgz,3bgz_626,37.97184188609435
3bgz,3bgz_628,27.027374348241377
3bgz,3bgz_637,33.04552555767481
3bgz,3bgz_643,33.13044016403853
3bgz,3bgz_653,37.859567571232745
3bgz,3bgz_687,23.552013068087216
3bgz,3bgz_689,11.551426546955556
3bgz,3bgz_694,17.01924040304147
3bgz,3bgz_697,24.77722913706744
3bgz,3bgz_740,15.0488142241987
3bgz,3bgz_766,12.35457414966749
3bgz,3bgz_779,15.212947608087328
3bgz,3bgz_784,13.708057659642805
3bgz,3bgz_791,12.489577541818274
3bgz,3bgz_795,16.413947766479033
3bgz,3bgz_796,13.535987822273954
3bgz,3bgz_81,53.30752368603456
3bgz,3bgz_844,41.03472754865425
3bgz,3bgz_90,26.033121436634755
3bgz,3bgz_97,46.00046971464225
3bgz,3bgz_998,28.460186901658503
3bv9,3bv9_118,15.400760524311275
3bv9,3bv9_119,11.4208201882324
3bv9,3bv9_120,42.46113447290089
3bv9,3bv9_124,51.62454097076077
3bv9,3bv9_13,27.64506496273585
3bv9,3bv9_133,15.10040979718072
3bv9,3bv9_134,14.82019366831822
3bv9,3bv9_137,42.07746843932658
3bv9,3bv9_141,12.794763825370218
3bv9,3bv9_148,16.34402129727434
3bv9,3bv9_15,15.19162415587354
3bv9,3bv9_156,11.916702788711268
3bv9,3bv9_166,13.458741547649131
3bv9,3bv9_167,17.834441198213412
3bv9,3bv9_190,14.964156977264366
3bv9,3bv9_195,50.61948713111351
3bv9,3bv9_204,23.42404477157583
3bv9,3bv9_227,18.39592020666838
3bv9,3bv9_231,8.818536970124175
3bv9,3bv9_233,25.413442651695057
3bv9,3bv9_239,22.04925541722308
3bv9,3bv9_240,28.021058227986224
3bv9,3bv9_244,23.986710811984185
3bv9,3bv9_25,13.64744672974165
3bv9,3bv9_264,12.065989587908296
3bv9,3bv9_271,27.896474567923644
3bv9,3bv9_277,23.66231835220322
3bv9,3bv9_279,10.984757719068204
3bv9,3bv9_298,43.00457538718029
3bv9,3bv9_308,45.79529187547277
3bv9,3bv9_317,46.20828152450714
3bv9,3bv9_324,8.526783737217578
3bv9,3bv9_325,51.445750948477134
3bv9,3bv9_326,26.423453882029985
3bv9,3bv9_332,50.83052779133156
3bv9,3bv9_339,38.030810139224165
3bv9,3bv9_345,46.23083912555707
3bv9,3bv9_35,44.91363299428447
3bv9,3bv9_353,39.52080984821309
3bv9,3bv9_370,18.109646112499448
3bv9,3bv9_384,10.966154563155731
3bv9,3bv9_388,45.131273525260056
3bv9,3bv9_392,34.1524956849032
3bv9,3bv9_393,16.584586693398254
3bv9,3bv9_40,37.88567306087024
3bv9,3bv9_441,22.93898061361072
3bv9,3bv9_444,29.712558301354257
3bv9,3bv9_456,20.838043315762253
3bv9,3bv9_460,23.630827880845374
3bv9,3bv9_50,35.28471387656582
3bv9,3bv9_53,20.105007633874816
3bv9,3bv9_533,25.661641574633105
3bv9,3bv9_550,11.408292374171133
3bv9,3bv9_582,14.364366913389068
3bv9,3bv9_589,23.61907862949492
3bv9,3bv9_597,25.663665099178512
3bv9,3bv9_618,19.729751027795174
3bv9,3bv9_667,26.417922125450733
3bv9,3bv9_684,23.35508210620442
3bv9,3bv9_688,8.011705056127424
3bv9,3bv9_693,23.651215535503585
3bv9,3bv9_71,56.29228984776133
3bv9,3bv9_743,39.12790129478884
3bv9,3bv9_751,40.78450444383298
3bv9,3bv9_752,39.90114301806504
3bv9,3bv9_754,32.893626806830575
3bv9,3bv9_756,40.331643021599255
3bv9,3bv9_757,28.291506313321463
3bv9,3bv9_762,47.25296875068222
3bv9,3bv9_767,44.13440076237355
3bv9,3bv9_770,41.65272201824632
3bv9,3bv9_771,38.23002796257329
3bv9,3bv9_779,17.87309950498275
3bv9,3bv9_780,12.82319861845004
3bv9,3bv9_783,20.5836302614814
3bv9,3bv9_784,23.313989190045945
3bv9,3bv9_787,13.546520981114345
3bv9,3bv9_788,19.02981523233663
3bv9,3bv9_804,35.0200656984562
3bv9,3bv9_812,49.53899911609208
3bv9,3bv9_836,17.407889034265924
3bv9,3bv9_851,30.22668653326953
3bv9,3bv9_865,32.00803079675718
3bv9,3bv9_88,13.76414569584163
3bv9,3bv9_888,19.61789001838886
3bv9,3bv9_92,39.25235467788648
3bv9,3bv9_949,20.23680771462979
3bv9,3bv9_951,12.375460797643798
3bv9,3bv9_954,45.70878577865949
3bv9,3bv9_968,33.84544603605079
3bv9,3bv9_971,32.82444688637614
3bv9,3bv9_976,20.08721048501546
3bv9,3bv9_98,24.17311000283057
3bv9,3bv9_987,18.850828290228364
3cj4,3cj4_115,35.77775572209273
3cj4,3cj4_125,32.05723632653486
3cj4,3cj4_128,28.6052215920503
3cj4,3cj4_137,24.255009894339143
3cj4,3cj4_140,32.66920472210488
3cj4,3cj4_157,27.446995414449464
3cj4,3cj4_164,32.80847398254281
3cj4,3cj4_166,34.81890661177049
3cj4,3cj4_168,31.54392908769244
3cj4,3cj4_179,34.40664143468494
3cj4,3cj4_206,13.246213464262915
3cj4,3cj4_233,15.08154913354433
3cj4,3cj4_235,27.06488827923464
3cj4,3cj4_239,31.070578827504875
3cj4,3cj4_273,15.516854713779653
3cj4,3cj4_294,27.1784186177935
3cj4,3cj4_30,31.142396179878315
3cj4,3cj4_324,14.52312798560908
3cj4,3cj4_331,21.612875979411168
3cj4,3cj4_333,20.210915915914427
3cj4,3cj4_338,33.95501035344097
3cj4,3cj4_367,21.96116023871487
3cj4,3cj4_384,32.26617421786627
3cj4,3cj4_391,31.50150352997046
3cj4,3cj4_40,21.65620443620437
3cj4,3cj4_407,15.309637737582433
3cj4,3cj4_41,13.584280254388132
3cj4,3cj4_42,26.21313054765832
3cj4,3cj4_43,17.860479084087007
3cj4,3cj4_449,18.630411703848804
3cj4,3cj4_50,18.953697345054405
3cj4,3cj4_501,23.405166004650763
3cj4,3cj4_509,15.447319559635178
3cj4,3cj4_528,12.8675426301729
3cj4,3cj4_532,15.550361766958074
3cj4,3cj4_536,18.40378810412564
3cj4,3cj4_542,20.39092241364057
3cj4,3cj4_545,9.523092662289445
3cj4,3cj4_549,22.376015001783816
3cj4,3cj4_55,8.34354786116826
3cj4,3cj4_557,14.969202667699584
3cj4,3cj4_558,13.222842328333003
3cj4,3cj4_560,17.92943335561157
3cj4,3cj4_573,14.894467597532348
3cj4,3cj4_574,15.827680497130045
3cj4,3cj4_576,13.700295319078622
3cj4,3cj4_577,15.470728679043663
3cj4,3cj4_58,14.061376728378312
3cj4,3cj4_582,16.88136893477042
3cj4,3cj4_585,26.725728380038014
3cj4,3cj4_587,28.59758049335762
3cj4,3cj4_588,12.901959457471849
3cj4,3cj4_591,22.821812131700604
3cj4,3cj4_597,9.29028827604736
3cj4,3cj4_600,24.061947453880748
3cj4,3cj4_604,12.331115636931967
3cj4,3cj4_610,13.20432487188997
3cj4,3cj4_614,23.16577789864352
3cj4,3cj4_619,22.32027216776968
3cj4,3cj4_622,14.711529847536449
3cj4,3cj4_634,15.448844970476532
3cj4,3cj4_647,14.985214134494107
3cj4,3cj4_672,17.16628212225126
3cj4,3cj4_676,18.816930153121568
3cj4,3cj4_687,16.71170911473124
3cj4,3cj4_742,35.145168097458445
3cj4,3cj4_746,34.568779184700915
3cj4,3cj4_762,22.370662179025015
3cj4,3cj4_768,12.896423362721904
3cj4,3cj4_775,16.180847830141587
3cj4,3cj4_780,18.45655225044934
3cj4,3cj4_781,11.44807124784817
3cj4,3cj4_782,9.808554935777474
3cj4,3cj4_786,17.848220654213904
3cj4,3cj4_788,15.716882743926249
3cj4,3cj4_8,16.69672959687205
3cj4,3cj4_812,32.51275115401716
3cj4,3cj4_84,16.475967851863665
3cj4,3cj4_866,33.91408920983263
3cj4,3cj4_87,14.210139528222568
3cj4,3cj4_878,33.839680682397514
3cj4,3cj4_88,10.905906621815488
3cj4,3cj4_93,18.427895240984284
3cj4,3cj4_987,31.97475535098957
3coy,3coy_110,22.594569832153702
3coy,3coy_120,18.646961013202155
3coy,3coy_156,11.032225941402
3coy,3coy_158,82.4586645700632
3coy,3coy_16,88.27282648003907
3coy,3coy_163,14.456954266158924
3coy,3coy_168,17.619848854258514
3coy,3coy_185,13.07746331490559
3coy,3coy_189,13.000699272789822
3coy,3coy_215,110.74062088617876
3coy,3coy_224,99.80584075117092
3coy,3coy_235,99.47128084426944
3coy,3coy_252,106.32832701210066
3coy,3coy_254,114.51008820942216
3coy,3coy_258,44.08432362073016
3coy,3coy_262,102.79715777341208
3coy,3coy_276,13.332306319405925
3coy,3coy_280,86.89384440654595
3coy,3coy_291,57.712691370281625
3coy,3coy_293,23.067637748171624
3coy,3coy_305,6.199450762469916
3coy,3coy_31,101.59928192441556
3coy,3coy_339,12.113330245561825
3coy,3coy_347,14.528320864317992
3coy,3coy_355,78.14437792698197
3coy,3coy_359,16.66439295324147
3coy,3coy_373,16.358232437286667
3coy,3coy_384,127.2394543290558
3coy,3coy_395,107.42369822989625
3coy,3coy_4,95.50912640926272
3coy,3coy_400,17.97980648842405
3coy,3coy_416,64.22212007506288
3coy,3coy_417,33.46840128624403
3coy,3coy_422,20.73854747873465
3coy,3coy_425,30.127330411920138
3coy,3coy_44,37.70254184020892
3coy,3coy_444,24.1164719748493
3coy,3coy_455,34.01257595597825
3coy,3coy_458,26.07426234535265
3coy,3coy_460,52.70985580522792
3coy,3coy_463,61.93459360750144
3coy,3coy_464,34.94771943473238
3coy,3coy_467,17.084001067225472
3coy,3coy_468,72.34787346391263
3coy,3coy_472,21.39328038321653
3coy,3coy_476,17.92130480077324
3coy,3coy_485,21.745557065884267
3coy,3coy_498,15.388346050468854
3coy,3coy_500,48.12815646374159
3coy,3coy_510,33.243497554221626
3coy,3coy_513,15.222179608080056
3coy,3coy_522,65.3321243518905
3coy,3coy_525,38.10658944312518
3coy,3coy_528,31.32125977705765
3coy,3coy_529,27.962785123771383
3coy,3coy_541,23.219270529584826
3coy,3coy_544,15.85831168356288
3coy,3coy_545,38.37165628746936
3coy,3coy_546,13.980370130314236
3coy,3coy_547,17.184757749354596
3coy,3coy_550,17.84065187634585
3coy,3coy_553,18.505013723224074
3coy,3coy_559,31.82387461962015
3coy,3coy_562,37.91201572476057
3coy,3coy_563,17.919298090149987
3coy,3coy_566,36.99953607617246
3coy,3coy_581,39.074293282519314
3coy,3coy_582,11.77078397092903
3coy,3coy_588,18.451013234301488
3coy,3coy_589,21.078456562626094
3coy,3coy_591,23.406394953817767
3coy,3coy_593,16.23848278423217
3coy,3coy_600,24.275073331072733
3coy,3coy_610,16.35365157601693
3coy,3coy_611,36.36049367398647
3coy,3coy_619,15.790787339112947
3coy,3coy_620,19.1664725417608
3coy,3coy_623,31.293231398212992
3coy,3coy_632,12.891970858388218
3coy,3coy_634,8.869785891170723
3coy,3coy_640,15.087278191232487
3coy,3coy_650,13.708869624029806
3coy,3coy_66,91.92853821362868
3coy,3coy_667,11.431607567294243
3coy,3coy_675,27.94053452694446
3coy,3coy_684,13.066755654279966
3coy,3coy_685,45.56181909068702
3coy,3coy_686,12.330647955567729
3coy,3coy_693,18.14392504907074
3coy,3coy_695,13.417687313690196
3coy,3coy_733,92.02713674596669
3coy,3coy_794,56.18707511056364
3coy,3coy_834,96.85486221279518
3coz,3coz_103,11.26568695692296
3coz,3coz_108,10.841391071512977
3coz,3coz_112,19.017232645502563
3coz,3coz_117,25.85297777319267
3coz,3coz_128,10.35055928698977
3coz,3coz_136,116.8681874649068
3coz,3coz_141,11.320550975671695
3coz,3coz_167,14.081201604550134
3coz,3coz_17,28.62437419427423
3coz,3coz_173,8.412490296103867
3coz,3coz_176,12.109082439539463
3coz,3coz_20,15.158724702257476
3coz,3coz_203,104.80132848703992
3coz,3coz_206,127.57681131040565
3coz,3coz_212,73.22033958679874
3coz,3coz_214,87.57464140794647
3coz,3coz_220,94.88477914596122
3coz,3coz_221,47.31211644543451
3coz,3coz_222,127.06245101139888
3coz,3coz_238,109.66491525303518
3coz,3coz_24,21.860567120854217
3coz,3coz_247,112.51144790242073
3coz,3coz_251,94.3220986598017
3coz,3coz_256,90.70319327499064
3coz,3coz_263,112.77994529292909
3coz,3coz_282,75.4023881183552
3coz,3coz_285,9.773327800763314
3coz,3coz_311,15.58020549932172
3coz,3coz_327,39.65534872411138
3coz,3coz_332,28.50007601543668
3coz,3coz_347,13.708587739804717
3coz,3coz_35,11.416780793626726
3coz,3coz_359,28.51197122069414
3coz,3coz_376,15.421152651944096
3coz,3coz_388,126.44566896430652
3coz,3coz_393,134.56205634536192
3coz,3coz_401,37.916631547835074
3coz,3coz_405,60.50234221110597
3coz,3coz_407,71.17824415620677
3coz,3coz_413,11.61609081550994
3coz,3coz_420,57.69827920124588
3coz,3coz_421,40.60873612213516
3coz,3coz_43,13.731572168262677
3coz,3coz_436,46.07044243305332
3coz,3coz_440,67.03099514909682
3coz,3coz_45,17.050251259899134
3coz,3coz_459,25.86572828892472
3coz,3coz_464,45.17409417661786
3coz,3coz_465,20.22274206883536
3coz,3coz_468,54.28203867105958
3coz,3coz_481,29.968535157730017
3coz,3coz_489,34.31712745371749
3coz,3coz_493,46.71509108991455
3coz,3coz_515,38.20141633546896
3coz,3coz_518,38.08609852607162
3coz,3coz_523,48.769463314216864
3coz,3coz_536,59.65699649679133
3coz,3coz_539,11.205397408617491
3coz,3coz_540,17.147938727158248
3coz,3coz_543,21.305419569255207
3coz,3coz_547,17.289796204519618
3coz,3coz_548,16.385633538075307
3coz,3coz_55,9.392862949855282
3coz,3coz_552,10.3266288981235
3coz,3coz_557,17.09324748219972
3coz,3coz_558,24.78952646292002
3coz,3coz_561,49.57568974595258
3coz,3coz_565,20.766320461405893
3coz,3coz_567,18.16654171291568
3coz,3coz_576,23.7660672923618
3coz,3coz_577,13.682525293213066
3coz,3coz_580,38.71075723105649
3coz,3coz_59,20.341905946201774
3coz,3coz_593,12.089310832569732
3coz,3coz_594,14.912005925639846
3coz,3coz_604,15.400514934400672
3coz,3coz_605,36.48091843838191
3coz,3coz_619,39.60897249236135
3coz,3coz_620,23.60816207139576
3coz,3coz_626,8.673874114359688
3coz,3coz_628,10.266658358243047
3coz,3coz_637,14.267363597230704
3coz,3coz_642,13.600543319818373
3coz,3coz_654,11.535473564956524
3coz,3coz_657,10.593560597367228
3coz,3coz_665,13.132589691173123
3coz,3coz_668,15.493663812835042
3coz,3coz_67,17.36580708222371
3coz,3coz_673,25.621175498035797
3coz,3coz_680,21.68315716125121
3coz,3coz_688,11.00659647805611
3coz,3coz_691,10.768024576417282
3coz,3coz_694,15.288937399969464
3coz,3coz_696,16.26850142072084
3coz,3coz_7,103.95965712993306
3coz,3coz_726,98.59982329426256
3coz,3coz_83,83.50120389286751
3coz,3coz_87,21.840992775385168
3coz,3coz_894,91.24704431406946
3d4z,3d4z_12,55.13867883741734
3d4z,3d4z_128,78.09248641856327
3d4z,3d4z_132,73.6477571866047
3d4z,3d4z_233,45.15266375270976
3d4z,3d4z_250,74.71493309404383
3d4z,3d4z_331,97.14874238981308
3d4z,3d4z_340,84.2460926557716
3d4z,3d4z_376,93.23108574451184
3d4z,3d4z_403,72.57445476465732
3d4z,3d4z_410,30.04313650524371
3d4z,3d4z_415,30.56860322802777
3d4z,3d4z_434,20.3842661228856
3d4z,3d4z_435,33.061546197962585
3d4z,3d4z_447,14.134458007698036
3d4z,3d4z_486,44.41196079919136
3d4z,3d4z_528,24.226781029903737
3d4z,3d4z_540,7.6816389267390335
3d4z,3d4z_559,13.514569483307747
3d4z,3d4z_563,17.1046902972525
3d4z,3d4z_564,8.703062022842769
3d4z,3d4z_580,10.919627061518645
3d4z,3d4z_593,14.625926298378328
3d4z,3d4z_614,8.946952934968298
3d4z,3d4z_618,11.759904065535997
3d4z,3d4z_621,5.7833514964657065
3d4z,3d4z_622,7.851191272500884
3d4z,3d4z_623,8.556985094978298
3d4z,3d4z_624,11.20310631608556
3d4z,3d4z_627,6.085214822797144
3d4z,3d4z_633,5.098493989640834
3d4z,3d4z_638,4.403405322075529
3d4z,3d4z_647,6.013634613459979
3d4z,3d4z_652,6.085135419939983
3d4z,3d4z_654,10.533800757488637
3d4z,3d4z_656,16.762635378830602
3d4z,3d4z_658,10.974242499581027
3d4z,3d4z_659,10.94723947212375
3d4z,3d4z_673,6.308289790215557
3d4z,3d4z_675,4.174857611423027
3d4z,3d4z_682,8.97305752325307
3d4z,3d4z_689,17.142912027082883
3d4z,3d4z_694,2.7120346139654554
3d4z,3d4z_703,43.69999748902612
3d4z,3d4z_713,33.405494037090925
3d4z,3d4z_729,49.08547288773313
3d4z,3d4z_741,17.04622984785318
3d4z,3d4z_743,17.718661197117328
3d4z,3d4z_745,8.67176902916615
3d4z,3d4z_746,15.207255782671185
3d4z,3d4z_760,15.83162968339478
3d4z,3d4z_761,16.337196562027838
3d4z,3d4z_768,5.44018005920556
3d4z,3d4z_770,10.671435775113514
3d4z,3d4z_780,22.35287371637492
3d4z,3d4z_784,14.700971129443689
3d4z,3d4z_786,17.101762883973183
3d4z,3d4z_787,10.357077025409154
3d4z,3d4z_788,27.64615159228129
3d4z,3d4z_790,16.801196707348407
3d4z,3d4z_791,14.019969508280337
3d4z,3d4z_794,23.707006716509618
3d4z,3d4z_795,31.806585148454555
3d4z,3d4z_797,32.29878718225623
3d4z,3d4z_804,19.542355164249063
3d4z,3d4z_840,16.09773066814897
3d4z,3d4z_889,14.468583555495018
3d4z,3d4z_932,32.319506075382066
3d4z,3d4z_955,34.9504516484883
3d6q,3d6q_117,8.764805577945555
3d6q,3d6q_123,15.739169414760676
3d6q,3d6q_132,5.019259187208985
3d6q,3d6q_140,24.73596331622141
3d6q,3d6q_163,20.990361209729866
3d6q,3d6q_207,29.74388049431208
3d6q,3d6q_23,52.94253061837583
3d6q,3d6q_248,14.360190454268317
3d6q,3d6q_250,7.822101823119631
3d6q,3d6q_259,20.67266525440341
3d6q,3d6q_276,58.53154538723071
3d6q,3d6q_289,28.812896560618427
3d6q,3d6q_299,9.646297308657076
3d6q,3d6q_312,43.49591483344301
3d6q,3d6q_313,48.36493610352546
3d6q,3d6q_320,45.182284640993
3d6q,3d6q_321,38.71318743297804
3d6q,3d6q_338,40.31767727981013
3d6q,3d6q_357,30.75573538926266
3d6q,3d6q_367,45.110240652619154
3d6q,3d6q_373,34.43829325543341
3d6q,3d6q_404,19.0026973701172
3d6q,3d6q_420,10.10481159752828
3d6q,3d6q_433,7.220478203501245
3d6q,3d6q_451,4.399879221664236
3d6q,3d6q_454,7.053705184915986
3d6q,3d6q_46,33.24589166236734
3d6q,3d6q_491,16.886734408142566
3d6q,3d6q_498,15.415979231141195
3d6q,3d6q_50,49.29418365158687
3d6q,3d6q_500,8.977222676502512
3d6q,3d6q_528,16.12827693309092
3d6q,3d6q_539,27.440838523583047
3d6q,3d6q_546,12.286418940988002
3d6q,3d6q_551,22.32353444661827
3d6q,3d6q_563,12.53900890177187
3d6q,3d6q_574,24.957365657702155
3d6q,3d6q_581,15.957379230274858
3d6q,3d6q_586,11.259683682880096
3d6q,3d6q_592,2.795124335840125
3d6q,3d6q_610,6.617469038918461
3d6q,3d6q_614,4.059675752618324
3d6q,3d6q_624,11.06302376499788
3d6q,3d6q_654,11.81346328332821
3d6q,3d6q_665,9.666834965671809
3d6q,3d6q_671,26.37898370505639
3d6q,3d6q_674,27.591518216414407
3d6q,3d6q_679,21.10150233691231
3d6q,3d6q_691,21.424079357893245
3d6q,3d6q_698,6.4159059335585225
3d6q,3d6q_708,9.291259433652336
3d6q,3d6q_710,9.647383137763953
3d6q,3d6q_718,4.54089662563965
3d6q,3d6q_724,8.711825775989682
3d6q,3d6q_726,6.08014353081998
3d6q,3d6q_729,5.595008209159701
3d6q,3d6q_738,9.542058930718358
3d6q,3d6q_750,4.239457584366698
3d6q,3d6q_753,13.454286377493249
3d6q,3d6q_754,2.467460077876801
3d6q,3d6q_755,6.5375031554720335
3d6q,3d6q_756,15.080634080512374
3d6q,3d6q_760,5.59449767843506
3d6q,3d6q_776,10.50179639249462
3d6q,3d6q_782,11.39104060397999
3d6q,3d6q_80,22.11009546802208
3d6q,3d6q_809,8.057197362211511
3d6q,3d6q_810,13.540297498282776
3d6q,3d6q_821,5.393318141790735
3d6q,3d6q_822,10.287665479838152
3d6q,3d6q_837,10.241271630846862
3d6q,3d6q_839,6.891284882869911
3d6q,3d6q_915,7.304590084084613
3d6q,3d6q_953,18.62709060831629
3d6q,3d6q_98,35.1157462933183
3dd0,3dd0_156,8.07758897654128
3dd0,3dd0_158,31.70707540677752
3dd0,3dd0_161,21.58868183808825
3dd0,3dd0_162,8.093136082848812
3dd0,3dd0_168,43.97016872584738
3dd0,3dd0_182,9.336381048741512
3dd0,3dd0_197,12.960410927667562
3dd0,3dd0_234,23.525180232650857
3dd0,3dd0_238,49.18219788143939
3dd0,3dd0_263,10.689988991608978
3dd0,3dd0_273,30.822019600219598
3dd0,3dd0_277,40.81217625174855
3dd0,3dd0_283,43.312829062308055
3dd0,3dd0_298,56.94485580952286
3dd0,3dd0_314,11.431860133210526
3dd0,3dd0_316,10.831897627534218
3dd0,3dd0_360,13.55550823841664
3dd0,3dd0_378,12.547715367610271
3dd0,3dd0_402,31.69021862840805
3dd0,3dd0_403,25.247059517446864
3dd0,3dd0_406,14.950961767155984
3dd0,3dd0_411,43.89741463776991
3dd0,3dd0_42,7.976692380776141
3dd0,3dd0_43,43.882210478888666
3dd0,3dd0_432,21.58964461568696
3dd0,3dd0_441,28.93789102995227
3dd0,3dd0_451,32.48492844586944
3dd0,3dd0_455,22.54791149181618
3dd0,3dd0_47,38.979022124339934
3dd0,3dd0_478,15.291159373039733
3dd0,3dd0_479,64.84902700253797
3dd0,3dd0_482,8.83981799909066
3dd0,3dd0_484,11.442884186498324
3dd0,3dd0_495,35.09034652183073
3dd0,3dd0_50,38.893481838466265
3dd0,3dd0_505,43.12003593521828
3dd0,3dd0_506,26.92089999184179
3dd0,3dd0_508,27.90661351591198
3dd0,3dd0_510,30.36719626821445
3dd0,3dd0_553,14.572461963336632
3dd0,3dd0_567,25.36874126232968
3dd0,3dd0_570,29.61566828336076
3dd0,3dd0_572,22.358676172122244
3dd0,3dd0_582,24.92345863735264
3dd0,3dd0_585,19.12675161712639
3dd0,3dd0_595,30.06656301817236
3dd0,3dd0_61,22.348839166284723
3dd0,3dd0_642,18.66912157111923
3dd0,3dd0_645,43.27847761021685
3dd0,3dd0_657,14.65686922695362
3dd0,3dd0_700,16.125645992816075
3dd0,3dd0_71,8.211648209572902
3dd0,3dd0_725,4.599549678592438
3dd0,3dd0_761,6.186857428240818
3dd0,3dd0_769,4.612202064814693
3dd0,3dd0_772,4.139208712794111
3dd0,3dd0_775,11.557694256808904
3dd0,3dd0_777,17.62714176475116
3dd0,3dd0_787,6.730424852032687
3dd0,3dd0_788,20.966643273575887
3dd0,3dd0_796,8.809299507048452
3dd0,3dd0_821,11.59482622340267
3dd0,3dd0_868,5.858263020381235
3dd0,3dd0_869,22.9199944557007
3dd0,3dd0_886,5.098248575125323
3dd0,3dd0_892,5.370188749451825
3dd0,3dd0_895,6.605221169056991
3dd0,3dd0_897,4.686866873629695
3dd0,3dd0_974,5.678138070612403
3dd0,3dd0_98,10.03302014168778
3dd0,3dd0_996,6.39835646176398
3dx1,3dx1_119,38.43752328907497
3dx1,3dx1_20,40.378557057634886
3dx1,3dx1_25,40.4546613416027
3dx1,3dx1_287,33.21457638354862
3dx1,3dx1_29,40.58491906330213
3dx1,3dx1_304,35.584141249448805
3dx1,3dx1_382,32.60470320389605
3dx1,3dx1_39,39.18550983050309
3dx1,3dx1_440,12.764141715244673
3dx1,3dx1_457,19.79307540773597
3dx1,3dx1_464,17.481731675038898
3dx1,3dx1_477,18.151877169201367
3dx1,3dx1_492,19.059373017377585
3dx1,3dx1_497,12.050086638301131
3dx1,3dx1_531,15.908927449053898
3dx1,3dx1_548,5.308427163341217
3dx1,3dx1_554,20.067835762208126
3dx1,3dx1_557,5.15981889907935
3dx1,3dx1_560,12.732287409623543
3dx1,3dx1_566,4.71109902327699
3dx1,3dx1_568,4.478707453667901
3dx1,3dx1_569,13.14675868564782
3dx1,3dx1_570,6.061580773892083
3dx1,3dx1_574,8.578952657484448
3dx1,3dx1_577,4.075307974747261
3dx1,3dx1_579,8.75013746479627
3dx1,3dx1_585,7.505554765705462
3dx1,3dx1_587,13.21100637872988
3dx1,3dx1_588,8.934784209436673
3dx1,3dx1_591,1.61768819310071
3dx1,3dx1_592,7.339495756646585
3dx1,3dx1_594,8.010846516020218
